,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
120,20,38.0,15240,5,8,1977,2004,0.0,198.0,688.0,140.0,1026.0,1026,0,0,1026,1.0,0.0,1,1,3,1,5,0,1977.0,1.0,308.0,316,85,0,0,0,0,0,6,2010,159810.2535698193
121,20,68.0,7480,5,6,1972,1972,0.0,480.0,0.0,396.0,876.0,876,0,0,876,1.0,0.0,1,0,3,1,5,0,1977.0,2.0,484.0,0,0,0,0,0,0,0,6,2010,132987.06350090893
122,20,80.0,10389,8,5,2003,2003,320.0,1682.0,0.0,296.0,1978.0,1978,0,0,1978,1.0,0.0,2,1,3,1,8,1,2003.0,3.0,850.0,188,25,0,0,0,0,0,5,2010,316870.7802287183
123,60,75.0,9375,7,5,1997,1997,0.0,0.0,0.0,1040.0,1040.0,1044,1054,0,2098,0.0,0.0,2,1,4,1,9,1,1997.0,2.0,621.0,331,38,0,0,0,0,0,4,2010,226608.19870458625
124,120,71.0,4435,6,5,2003,2003,170.0,672.0,0.0,176.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,4,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,4,2010,141125.05940148706
125,30,67.0,8777,3,6,1945,2007,0.0,0.0,0.0,0.0,0.0,640,0,0,640,0.0,0.0,1,0,2,1,5,0,1945.0,1.0,240.0,0,0,0,0,0,0,0,4,2010,86081.40087320244
126,20,68.0,8842,5,6,1954,1954,0.0,0.0,0.0,381.0,381.0,992,0,0,992,0.0,0.0,1,0,3,1,6,0,1954.0,1.0,319.0,60,0,56,0,0,0,0,1,2010,109027.01851573947
127,20,60.0,10044,5,6,1968,1968,0.0,1070.0,0.0,126.0,1196.0,1196,0,0,1196,1.0,0.0,1,0,3,1,6,0,1968.0,1.0,336.0,257,0,168,0,0,0,0,6,2010,141657.86878945463
128,50,89.0,11792,4,5,1948,1950,0.0,0.0,0.0,744.0,744.0,792,328,0,1120,0.0,0.0,1,0,2,1,5,0,1956.0,2.0,480.0,0,0,0,0,160,0,0,6,2010,104829.06024241846
129,80,65.0,6305,6,6,1975,1975,0.0,528.0,0.0,480.0,1008.0,1096,0,0,1096,1.0,0.0,1,0,3,1,5,1,1975.0,1.0,352.0,0,0,0,0,0,0,0,6,2010,140879.44891803316
130,20,64.0,6410,4,5,1958,1958,0.0,0.0,0.0,960.0,960.0,960,0,0,960,0.0,0.0,1,0,3,1,5,0,1977.0,0.0,0.0,0,0,0,0,0,0,0,5,2010,85688.1079620981
131,30,67.0,4853,5,6,1924,1999,203.0,133.0,0.0,974.0,1107.0,1296,0,0,1296,0.0,0.0,2,0,2,1,5,1,1979.0,1.0,260.0,0,0,36,0,0,0,0,5,2010,118569.13595463354
132,30,63.5,7890,6,6,1939,1950,0.0,238.0,0.0,618.0,856.0,856,0,0,856,1.0,0.0,1,0,2,1,4,1,1939.0,2.0,399.0,0,0,0,0,166,0,0,3,2010,141055.13639357325
133,90,60.0,7200,4,6,1967,1967,0.0,0.0,0.0,0.0,0.0,862,1788,0,2650,0.0,0.0,3,0,6,2,10,0,1939.6666666666667,0.0,0.0,0,0,0,0,0,0,500,2,2010,123536.12758281472
134,50,51.0,9839,5,2,1931,1950,0.0,0.0,0.0,894.0,894.0,894,772,0,1666,1.0,0.0,1,0,3,1,7,1,1940.3333333333333,0.0,0.0,0,156,0,0,0,0,0,5,2010,97164.49838569379
135,50,78.0,10452,7,6,1941,1985,371.0,426.0,252.0,850.0,1528.0,1225,908,0,2133,1.0,0.0,1,1,4,1,8,2,1941.0,1.0,312.0,0,0,86,0,0,0,0,7,2010,201028.17081612523
136,90,78.0,15600,5,6,1950,1991,430.0,375.0,0.0,657.0,1032.0,1102,1075,0,2177,0.0,0.0,2,1,5,2,11,0,1950.0,2.0,484.0,0,0,0,0,0,0,0,3,2010,155460.51541456653
137,80,85.0,19645,7,6,1994,2007,44.0,343.0,0.0,80.0,423.0,896,756,0,1652,1.0,0.0,2,1,3,1,6,0,1994.0,2.0,473.0,0,0,0,0,0,0,0,6,2010,204374.20171494587
138,120,35.0,3907,8,6,1989,1989,0.0,747.0,0.0,235.0,982.0,1034,0,0,1034,1.0,0.0,1,0,1,1,4,1,1989.0,2.0,598.0,141,36,0,0,0,0,0,4,2010,187832.87929308583
139,120,35.0,3907,8,5,1989,1989,0.0,76.0,0.0,1115.0,1191.0,1191,0,0,1191,0.0,0.0,2,0,2,1,5,1,1989.0,2.0,531.0,112,81,0,0,0,0,0,3,2010,178488.24455069596
140,30,58.0,8154,2,5,1941,1950,0.0,480.0,0.0,0.0,480.0,540,0,0,540,0.0,0.0,1,0,1,1,4,0,1951.0,1.0,200.0,0,0,0,0,0,0,0,4,2010,67770.93550108548
141,50,50.0,9140,6,5,1921,1975,0.0,308.0,0.0,321.0,629.0,727,380,0,1107,0.0,0.0,1,0,2,1,5,0,1950.0,1.0,625.0,0,56,0,0,200,0,0,4,2010,114940.02511700631
142,30,66.0,8712,4,7,1896,1950,0.0,0.0,0.0,756.0,756.0,952,0,0,952,0.0,0.0,1,0,3,1,5,0,1896.0,1.0,330.0,0,0,265,0,0,0,0,6,2010,91290.0670997342
143,120,44.0,3811,8,5,2004,2005,186.0,1373.0,0.0,221.0,1594.0,1646,0,0,1646,1.0,1.0,2,0,2,1,5,1,2004.0,2.0,525.0,128,53,0,0,155,0,0,5,2010,246842.31547858551
144,60,85.0,11050,8,5,1998,1999,0.0,615.0,0.0,434.0,1049.0,1036,880,0,1916,1.0,0.0,2,1,3,1,8,1,1998.0,3.0,741.0,0,70,0,0,0,0,0,5,2010,270178.75393264316
145,80,74.0,9620,6,7,1977,1977,0.0,679.0,0.0,564.0,1243.0,1285,0,0,1285,0.0,1.0,2,0,3,1,6,1,1977.0,2.0,473.0,375,26,0,0,0,0,80,5,2010,174334.97250881008
146,90,81.0,12760,6,5,1976,1976,0.0,0.0,0.0,1958.0,1958.0,2048,0,0,2048,0.0,0.0,3,0,5,2,9,0,1976.0,2.0,776.0,0,0,0,0,0,0,0,3,2010,173013.30145741408
147,20,88.0,11896,7,5,2008,2008,60.0,78.0,0.0,1258.0,1336.0,1346,0,0,1346,1.0,0.0,2,0,3,1,6,1,2008.0,3.0,660.0,100,48,0,0,0,0,0,5,2010,232766.84731189968
148,20,73.0,9803,7,5,2009,2010,0.0,0.0,0.0,1214.0,1214.0,1214,0,0,1214,0.0,0.0,2,0,2,1,6,0,2010.0,2.0,520.0,0,25,0,0,0,0,0,1,2010,182054.23264010233
149,60,73.0,9802,5,5,2006,2007,0.0,0.0,0.0,384.0,384.0,744,700,0,1444,0.0,0.0,2,1,3,1,7,0,2007.0,2.0,400.0,100,0,0,0,0,0,0,4,2010,155095.67280299842
150,20,85.0,15300,5,5,1965,1977,0.0,42.0,0.0,1026.0,1068.0,1264,0,0,1264,1.0,0.0,1,0,2,1,7,1,1965.0,2.0,528.0,0,0,0,0,0,0,0,6,2010,148003.18265640567
151,20,93.0,10114,5,5,2004,2005,0.0,0.0,0.0,1430.0,1430.0,1430,0,0,1430,0.0,0.0,2,0,3,1,7,0,2004.0,2.0,624.0,0,0,0,0,0,0,0,3,2010,158757.0168582223
152,20,62.0,11875,5,5,1999,1999,0.0,0.0,0.0,1344.0,1344.0,1344,0,0,1344,0.0,0.0,2,0,3,1,7,1,2001.0,2.0,686.0,328,0,0,0,0,0,0,6,2010,172756.00593067688
153,120,31.0,2394,5,6,1973,1973,0.0,915.0,0.0,30.0,945.0,945,0,0,945,1.0,1.0,1,0,2,1,5,1,1973.0,1.0,253.0,174,0,56,0,108,0,0,5,2010,133314.32651362228
154,160,21.0,1476,4,7,1970,1970,0.0,176.0,0.0,370.0,546.0,546,546,0,1092,0.0,0.0,1,1,3,1,5,0,1972.6666666666667,0.0,0.0,200,26,0,0,0,0,0,3,2010,92608.4782198788
155,160,21.0,1900,4,4,1970,1970,0.0,0.0,0.0,546.0,546.0,546,546,0,1092,0.0,0.0,1,1,3,1,5,0,1972.3333333333333,0.0,0.0,0,0,0,0,0,0,0,6,2010,80631.15227682366
156,160,21.0,1890,4,6,1972,1972,0.0,294.0,0.0,252.0,546.0,546,546,0,1092,0.0,0.0,1,1,3,1,5,0,1972.0,1.0,286.0,0,0,64,0,0,0,0,6,2010,98611.91172363178
157,20,50.0,6953,5,7,1971,2004,0.0,469.0,0.0,395.0,864.0,874,0,0,874,0.0,0.0,1,0,3,1,5,0,1971.0,1.0,352.0,0,0,0,0,0,0,0,6,2010,124862.91202777623
158,20,76.0,12887,5,7,1984,1984,0.0,207.0,590.0,36.0,833.0,833,0,0,833,1.0,0.0,1,0,2,1,5,0,1984.0,2.0,495.0,431,0,0,0,0,0,0,4,2010,152572.5677422607
159,90,70.0,7700,5,2,1985,1986,0.0,0.0,0.0,1216.0,1216.0,1216,1216,0,2432,0.0,0.0,4,2,4,2,10,0,1985.0,2.0,616.0,200,0,0,0,0,0,600,2,2010,166062.64377288744
160,60,63.0,10475,5,5,1991,1991,0.0,458.0,0.0,166.0,624.0,624,650,0,1274,0.0,0.0,1,1,3,1,6,0,1993.0,2.0,576.0,22,0,0,0,0,0,0,3,2010,137120.06368837127
161,50,68.0,10544,5,5,1969,1969,0.0,476.0,0.0,388.0,864.0,864,615,0,1479,0.0,0.0,2,0,5,1,8,0,1969.0,1.0,275.0,287,0,280,0,0,0,0,4,2010,136480.3887381799
162,20,76.0,9892,8,5,1994,1995,0.0,1341.0,284.0,54.0,1679.0,1803,0,0,1803,1.0,1.0,2,1,3,1,6,2,1994.0,2.0,482.0,129,64,222,0,0,0,0,2,2010,286935.35367548437
163,60,74.0,12961,6,5,1993,1994,0.0,944.0,0.0,208.0,1152.0,1152,645,0,1797,1.0,0.0,2,1,3,1,7,1,1993.0,2.0,616.0,162,312,0,0,0,0,0,3,2010,199909.3610889323
164,20,74.0,13008,6,5,1956,1956,0.0,564.0,0.0,318.0,882.0,882,0,0,882,0.0,0.0,1,0,2,1,5,0,1956.0,1.0,502.0,0,0,0,0,0,0,0,10,2009,115168.99086943611
165,20,85.0,10200,6,5,1974,1974,440.0,844.0,0.0,590.0,1434.0,1434,0,0,1434,1.0,0.0,2,0,4,1,7,1,1974.0,2.0,528.0,80,21,0,0,0,0,0,6,2009,178756.53296765516
166,60,88.0,10179,6,5,1997,1997,0.0,847.0,0.0,98.0,945.0,945,663,0,1608,0.0,0.0,2,1,3,1,7,1,1997.0,2.0,470.0,252,30,0,0,0,0,0,7,2009,186026.407771274
167,60,74.0,11792,8,5,2003,2003,188.0,850.0,0.0,158.0,1008.0,1008,1275,0,2283,0.0,0.0,2,1,4,1,9,1,2003.0,3.0,632.0,120,46,0,0,0,0,0,8,2009,282478.7417039818
168,80,60.0,8400,7,5,1996,1997,32.0,284.0,0.0,100.0,384.0,958,670,0,1628,0.0,0.0,2,1,3,1,7,1,1996.0,2.0,390.0,48,72,0,0,0,0,490,6,2009,190503.14955795434
169,120,28.0,7296,8,5,2004,2005,0.0,1965.0,0.0,243.0,2208.0,2522,0,0,2522,1.0,0.0,2,0,1,1,8,1,2004.0,2.0,564.0,182,57,0,0,0,0,0,11,2009,299780.30328235385
170,120,61.0,7380,8,5,1998,1998,0.0,341.0,0.0,1077.0,1418.0,1478,0,0,1478,1.0,0.0,2,0,2,1,5,0,1998.0,2.0,495.0,168,43,0,0,0,0,0,7,2009,202361.78623816703
171,120,57.0,8013,8,5,1995,1996,0.0,741.0,0.0,846.0,1587.0,1734,0,0,1734,1.0,0.0,2,0,2,1,6,0,1995.0,2.0,528.0,52,50,0,0,0,0,0,9,2009,214432.8603148795
172,80,57.0,8923,7,5,1998,1998,0.0,189.0,0.0,195.0,384.0,751,631,0,1382,0.0,0.0,2,1,3,1,7,1,1998.0,2.0,396.0,256,0,0,0,0,0,0,2,2009,189682.47919339425
173,60,60.0,7500,6,5,1998,1999,0.0,476.0,0.0,476.0,952.0,952,684,0,1636,1.0,0.0,2,1,3,1,7,1,1998.0,2.0,440.0,0,84,0,0,0,0,0,10,2009,196780.28358430773
174,60,59.0,8803,6,5,1994,1995,0.0,600.0,0.0,107.0,707.0,707,809,0,1516,1.0,0.0,2,1,3,1,7,1,1994.0,2.0,409.0,0,46,0,0,0,0,0,7,2009,188249.5323166487
175,20,58.0,7250,6,5,1993,1993,45.0,0.0,0.0,1181.0,1181.0,1190,0,0,1190,0.0,0.0,2,0,3,1,6,1,1993.0,2.0,430.0,0,21,0,0,0,0,0,11,2009,167725.45106408303
176,60,85.0,11900,5,6,1977,1977,157.0,400.0,0.0,722.0,1122.0,946,988,0,1934,1.0,0.0,2,1,3,1,6,1,1977.0,2.0,567.0,0,176,0,0,200,0,0,7,2009,189290.26246691626
177,60,82.5,13250,7,6,1978,1978,256.0,0.0,0.0,832.0,832.0,1154,896,0,2050,0.0,0.0,2,1,4,1,8,1,1978.0,2.0,529.0,192,192,0,0,0,0,0,5,2009,206803.771344844
178,20,80.0,10928,6,6,1978,1986,101.0,363.0,0.0,1064.0,1427.0,1671,0,0,1671,0.0,0.0,2,0,3,1,7,1,1978.0,2.0,484.0,252,55,0,0,0,0,0,8,2009,189935.81953940814
179,60,80.0,12388,7,7,1980,1991,229.0,602.0,0.0,441.0,1043.0,1539,1134,0,2673,0.0,0.0,2,1,4,1,9,1,1980.0,2.0,441.0,178,84,0,0,0,0,0,8,2009,255555.31253778934
180,20,80.0,11088,6,5,1978,1998,144.0,832.0,0.0,308.0,1140.0,1707,0,0,1707,0.0,0.0,2,0,3,1,7,1,1978.0,2.0,479.0,0,0,0,0,0,0,0,5,2009,181770.6443060934
181,60,70.0,7000,7,5,2003,2003,0.0,622.0,0.0,304.0,926.0,1016,868,0,1884,1.0,0.0,2,1,3,1,7,1,2003.0,2.0,581.0,0,35,0,0,0,0,0,6,2009,227468.59255580188
182,60,72.0,7500,8,5,2000,2001,0.0,0.0,0.0,1058.0,1058.0,1058,816,0,1874,0.0,0.0,2,1,3,1,7,1,2000.0,2.0,588.0,0,134,0,0,0,0,0,3,2009,223473.76406349393
183,60,74.0,8470,8,5,2002,2002,0.0,225.0,276.0,471.0,972.0,972,839,0,1811,0.0,0.0,2,1,3,1,7,1,2002.0,2.0,565.0,225,48,0,0,0,0,0,10,2009,234662.6590470236
184,20,76.0,9373,5,7,1975,1975,161.0,1333.0,168.0,120.0,1621.0,1621,0,0,1621,1.0,0.0,2,0,3,1,7,2,1975.0,2.0,478.0,0,0,0,0,490,0,0,6,2009,241296.8676730062
185,20,78.0,10140,6,6,1974,1974,196.0,888.0,0.0,228.0,1116.0,1116,0,0,1116,1.0,0.0,2,0,3,1,6,1,1974.0,2.0,528.0,0,0,0,0,0,0,0,4,2009,171609.34162363783
186,20,85.0,11050,7,5,1975,1975,0.0,636.0,0.0,540.0,1176.0,1193,0,0,1193,0.0,0.0,2,0,3,1,5,1,1975.0,2.0,506.0,40,0,0,0,0,0,0,8,2009,169745.49282210568
187,20,76.66666666666667,7830,5,5,1970,1970,0.0,0.0,0.0,1180.0,1180.0,1180,0,0,1180,0.0,0.0,1,1,2,1,6,0,1970.0,2.0,477.0,0,45,0,0,0,0,0,3,2009,128894.92365145612
188,20,68.33333333333333,8510,5,7,1971,1971,178.0,500.0,0.0,543.0,1043.0,1050,0,0,1050,1.0,0.0,1,1,3,1,6,0,1971.0,1.0,336.0,0,0,0,0,0,0,0,7,2009,137714.0394007908
189,20,60.0,7038,4,6,1970,1970,0.0,726.0,0.0,138.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,2001.0,2.0,576.0,210,0,0,0,0,0,0,9,2009,124900.80781983142
190,20,60.0,9000,4,7,1971,2006,0.0,240.0,0.0,624.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,1986.0,2.0,576.0,200,0,0,0,0,0,0,7,2009,127331.20043225361
191,160,21.0,1680,6,5,1973,1973,504.0,254.0,0.0,229.0,483.0,483,504,0,987,1.0,0.0,1,1,2,1,5,0,1973.0,1.0,264.0,0,0,0,0,0,0,0,7,2009,116881.00811477166
192,160,21.0,1680,6,6,1972,1972,425.0,110.0,294.0,79.0,483.0,483,504,0,987,1.0,0.0,1,1,2,1,5,0,1972.0,1.0,288.0,0,0,0,0,0,0,0,7,2009,121865.71047117817
193,160,24.0,2308,6,5,1976,1976,0.0,306.0,0.0,498.0,804.0,804,744,0,1548,0.0,0.0,2,1,3,1,7,1,1976.0,2.0,440.0,108,0,0,0,0,0,0,9,2009,154937.68807499306
194,120,24.0,2280,7,5,1975,1975,0.0,435.0,622.0,0.0,1057.0,1055,0,0,1055,0.0,1.0,2,0,2,1,4,1,1975.0,2.0,440.0,0,27,0,0,0,0,0,8,2009,153826.71815735064
195,160,24.0,2349,6,5,1977,1977,0.0,389.0,0.0,466.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,6,1,1977.0,2.0,440.0,0,28,0,0,0,0,0,5,2009,148283.26221376215
196,160,24.0,2364,6,5,1978,1978,0.0,320.0,0.0,484.0,804.0,804,744,0,1548,0.0,1.0,2,1,3,1,7,1,1978.0,2.0,440.0,108,0,0,0,0,0,0,7,2009,158109.67977014795
197,160,24.0,2364,6,5,1978,1978,0.0,279.0,0.0,576.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,6,1,1978.0,2.0,440.0,147,0,0,0,0,0,0,4,2009,151314.57275605298
198,120,24.0,2104,7,6,1976,1976,0.0,536.0,0.0,300.0,836.0,836,0,0,836,0.0,1.0,1,0,2,1,5,0,1976.0,1.0,345.0,150,20,0,0,0,0,0,10,2009,132894.55578140458
199,20,67.0,10710,5,7,1966,2004,165.0,644.0,0.0,220.0,864.0,1120,0,0,1120,0.0,1.0,1,0,3,1,5,1,1966.0,2.0,656.0,0,162,0,0,0,0,1200,7,2009,147351.80693772653
200,60,110.0,14257,9,5,2007,2007,726.0,1360.0,0.0,416.0,1776.0,1794,978,0,2772,1.0,0.0,3,1,4,1,10,3,2007.0,3.0,754.0,135,64,0,0,0,0,0,6,2009,432733.3403851937
201,60,95.0,12350,9,5,2009,2009,0.0,986.0,0.0,379.0,1365.0,1365,1325,0,2690,1.0,0.0,2,1,3,1,8,1,2009.0,3.0,864.0,0,197,0,0,0,0,0,7,2009,352736.83362904785
202,20,95.0,12350,9,5,2008,2008,450.0,1232.0,0.0,788.0,2020.0,2020,0,0,2020,1.0,0.0,2,0,3,1,7,1,2008.0,3.0,896.0,192,98,0,0,0,0,0,5,2009,333341.9309753119
203,20,105.0,13693,10,5,2007,2007,472.0,2288.0,0.0,342.0,2630.0,2674,0,0,2674,2.0,0.0,2,1,2,1,8,2,2007.0,3.0,762.0,360,50,0,0,0,0,0,3,2009,505456.41943540843
204,20,95.0,11578,9,5,2008,2008,302.0,0.0,0.0,1736.0,1736.0,1736,0,0,1736,0.0,0.0,2,0,3,1,7,1,2008.0,3.0,834.0,319,90,0,0,0,0,0,7,2009,291517.52686550724
205,20,129.0,16870,8,5,2004,2005,238.0,1531.0,0.0,251.0,1782.0,1782,0,0,1782,1.0,0.0,2,0,3,1,7,2,2004.0,3.0,932.0,99,82,0,0,0,0,0,4,2009,298439.42871991015
206,60,59.0,23303,8,5,2007,2007,20.0,1230.0,0.0,278.0,1508.0,1508,1012,0,2520,1.0,0.0,2,1,5,1,10,1,2007.0,3.0,640.0,192,273,0,0,0,0,0,6,2009,342908.6095539846
207,20,87.0,10367,9,5,2008,2008,284.0,1015.0,0.0,724.0,1739.0,1743,0,0,1743,1.0,0.0,2,0,3,1,8,1,2008.0,3.0,927.0,168,45,0,0,0,0,0,6,2009,322354.4768696758
208,20,77.0,10872,9,5,2006,2006,122.0,1037.0,0.0,467.0,1504.0,1531,0,0,1531,1.0,0.0,2,0,2,1,6,1,2006.0,3.0,700.0,184,52,0,0,0,0,0,2,2009,295024.6330219183
209,20,102.0,13514,9,5,2008,2008,285.0,1142.0,0.0,632.0,1774.0,1808,0,0,1808,1.0,0.0,2,0,3,1,7,1,2008.0,3.0,850.0,200,26,0,0,0,0,0,3,2009,319840.33240904845
210,20,90.0,12878,7,5,2003,2004,418.0,1262.0,0.0,498.0,1760.0,1760,0,0,1760,1.0,0.0,2,0,3,1,8,1,2003.0,2.0,583.0,165,190,0,0,0,0,0,6,2009,238917.12403869783
211,20,110.0,15274,9,5,2003,2003,724.0,1972.0,0.0,480.0,2452.0,2452,0,0,2452,2.0,0.0,2,0,3,1,10,1,2003.0,3.0,886.0,0,116,0,0,0,0,0,7,2009,394311.684233485
212,60,96.0,13262,8,5,2003,2004,186.0,0.0,0.0,1082.0,1082.0,1105,1295,0,2400,0.0,0.0,3,1,4,1,10,1,2003.0,3.0,730.0,114,40,0,0,0,0,0,6,2009,296688.02200190816
213,20,70.0,9658,8,5,2006,2006,383.0,0.0,0.0,1598.0,1598.0,1606,0,0,1606,0.0,0.0,2,0,3,1,6,1,2006.0,3.0,871.0,230,60,0,0,0,0,0,7,2009,254963.71128196258
214,120,47.0,6904,6,5,2005,2005,240.0,836.0,0.0,522.0,1358.0,1358,0,0,1358,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,484.0,192,36,0,0,0,0,0,8,2009,172256.72703805653
215,120,34.0,5122,6,5,2005,2005,135.0,881.0,0.0,425.0,1306.0,1306,0,0,1306,1.0,0.0,2,0,1,1,5,1,2005.0,2.0,624.0,170,63,0,0,0,0,0,3,2009,180256.89322333335
216,120,80.0,10307,7,5,2007,2008,176.0,876.0,0.0,474.0,1350.0,1358,0,0,1358,1.0,0.0,2,0,2,1,6,1,2008.0,2.0,484.0,192,26,0,0,0,0,0,5,2009,200516.15628768457
217,20,100.0,14836,10,5,2004,2005,730.0,2146.0,0.0,346.0,2492.0,2492,0,0,2492,1.0,0.0,2,1,2,1,8,1,2004.0,3.0,949.0,226,235,0,0,0,0,0,2,2009,413530.8279321568
218,20,117.0,15262,8,5,2003,2004,470.0,1557.0,0.0,643.0,2200.0,2200,0,0,2200,1.0,0.0,2,1,3,1,8,1,2003.0,3.0,685.0,208,55,0,0,0,0,0,7,2009,324480.2108039294
219,120,44.0,7390,9,5,2008,2009,308.0,800.0,0.0,1084.0,1884.0,1884,0,0,1884,1.0,0.0,2,0,2,1,6,1,2008.0,2.0,649.0,231,90,0,0,0,0,0,5,2009,272855.20418362756
220,120,48.0,6472,9,5,2008,2008,500.0,0.0,0.0,1451.0,1451.0,1456,0,0,1456,0.0,0.0,2,0,2,1,6,1,2008.0,2.0,539.0,192,42,0,0,0,0,0,4,2009,225138.58798405275
221,20,129.0,16770,8,5,2002,2003,270.0,1196.0,0.0,516.0,1712.0,1712,0,0,1712,1.0,0.0,2,0,3,1,8,1,2002.0,3.0,701.0,218,183,0,0,0,0,0,9,2009,280019.06232635496
222,120,48.0,3480,7,5,2003,2003,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,1405,0.0,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,148,36,0,0,0,0,0,11,2009,184555.1809527465
223,60,63.0,10928,7,5,2005,2005,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,100,0,0,0,0,0,0,6,2009,201803.82841997474
224,60,57.0,8918,6,5,2005,2006,0.0,0.0,0.0,745.0,745.0,745,745,0,1490,0.0,0.0,2,1,3,1,7,1,2005.0,2.0,392.0,36,20,0,0,0,0,0,7,2009,181786.46533825572
225,120,43.0,3182,7,5,2005,2006,16.0,16.0,0.0,1204.0,1220.0,1220,0,0,1220,0.0,0.0,2,0,2,1,5,1,2005.0,2.0,397.0,100,16,0,0,0,0,0,8,2009,175511.5456772967
226,80,59.0,9434,7,5,2004,2005,0.0,0.0,0.0,384.0,384.0,744,630,0,1374,0.0,0.0,2,1,3,1,6,1,2004.0,2.0,400.0,100,0,0,0,0,0,0,8,2009,188964.52560796187
227,60,62.0,7984,7,5,2004,2005,200.0,0.0,0.0,868.0,868.0,868,762,0,1630,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,436.0,120,48,0,0,0,0,0,9,2009,203949.43977054916
228,60,61.0,10125,7,5,2004,2004,0.0,0.0,0.0,846.0,846.0,846,748,0,1594,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,434.0,300,48,0,0,0,0,0,7,2009,208052.7984402292
229,60,61.0,8965,7,5,2003,2003,0.0,652.0,0.0,130.0,782.0,806,683,0,1489,1.0,0.0,2,1,3,1,8,1,2003.0,2.0,400.0,0,75,0,0,0,0,0,6,2009,215137.29760669573
230,60,61.0,8174,7,5,2003,2003,0.0,494.0,0.0,204.0,698.0,698,644,0,1342,1.0,0.0,2,1,3,1,7,1,2003.0,2.0,393.0,100,56,0,0,0,0,0,5,2009,207570.9998100203
231,60,61.0,12891,8,5,2002,2002,0.0,651.0,0.0,219.0,870.0,878,1126,0,2004,1.0,0.0,2,1,4,1,8,1,2002.0,3.0,644.0,0,48,0,0,0,0,0,7,2009,282340.8730936139
232,80,61.0,9734,7,5,2004,2004,0.0,241.0,113.0,30.0,384.0,744,630,0,1374,0.0,0.0,2,1,3,1,7,0,2004.0,2.0,400.0,0,0,0,0,0,0,0,5,2009,179823.1871800097
233,60,42.0,8433,6,5,2000,2000,0.0,683.0,0.0,111.0,794.0,819,695,0,1514,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,394.0,0,72,0,0,0,0,0,6,2009,194767.98780668856
234,80,62.0,7750,7,5,1999,2000,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,400.0,0,0,0,0,0,0,0,3,2009,185084.54028377755
235,60,63.0,15896,7,5,1999,1999,210.0,913.0,0.0,264.0,1177.0,1223,1089,0,2312,1.0,0.0,2,1,4,1,8,1,1999.0,3.0,658.0,298,0,0,0,0,0,0,5,2009,283683.2354135913
236,80,64.0,7848,7,6,1999,1999,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,410.0,0,0,0,0,0,0,0,6,2009,193301.57045916558
237,60,106.0,12720,8,5,2000,2000,150.0,1173.0,0.0,282.0,1455.0,1466,1221,0,2687,1.0,0.0,2,1,4,1,10,2,2000.0,3.0,810.0,252,30,0,0,0,0,0,9,2009,354945.45068443246
238,20,92.5,10750,8,5,1994,1995,634.0,236.0,1526.0,262.0,2024.0,2063,0,0,2063,1.0,0.0,2,0,3,1,7,2,1994.0,3.0,815.0,182,56,0,0,0,0,0,6,2009,307805.8562941535
239,60,79.0,9085,7,5,1995,1996,286.0,816.0,0.0,254.0,1070.0,1094,967,0,2061,1.0,0.0,2,1,3,1,7,1,1995.0,2.0,647.0,296,102,209,0,0,0,0,11,2009,245731.22305886578
240,60,82.5,11692,8,5,1993,1994,372.0,624.0,0.0,549.0,1173.0,1215,1017,0,2232,1.0,0.0,2,1,3,1,8,1,1993.0,2.0,623.0,173,165,0,0,0,0,0,10,2009,261401.0049152156
241,20,86.0,11194,8,5,2008,2008,240.0,0.0,0.0,1696.0,1696.0,1696,0,0,1696,0.0,0.0,2,0,3,1,7,0,2008.0,3.0,972.0,120,56,0,0,0,0,0,9,2009,250330.755486295
